timestamp,overview_id,review_id,review_url,rating_date,count_helpful,count_unhelpful,employee_job_end_year,employee_length,employee_responses,employee_status,employee_type,flag_covid,flag_featured,flags_business_outlook,flags_ceo_approval,flags_recommend_frend,rating_culture_values,rating_diversity_inclusion,rating_overall,rating_work_life,summary,company_name,review_advice,url,employee_location,employee_job_title,advice_to_management,overview_url,original_url,review_pros,review_cons,rating_compensation_benefits,rating_senior_leadership,rating_career_opportunities,glassdoor_employer_id
"2023-08-01 00:00:00.000","52785870","52785870","https://www.glassdoor.com/Reviews/Employee-Review-Global-Dimensions-RVW52785870.htm","""2021-09-19T00:00:00.000Z""",1,"",2019,1,"null","","Former Employee","","","POSITIVE","APPROVE","POSITIVE",5,5,5,5,"Best company to work with","Global Dimensions","","","","","","","","Global Dimensions treats its employees like family. Starting from Chris Newton as the CEO, Candice and Noura, are people who care about you. ""People first. Mission always,"" truly stands for their commitment to their employees. I have but high respect for the whole GD team, and I'd love to work again with them if there is ever a chance. Thank you for all the support you have shown me during my employment as a Linguist in Afghanistan. Chris and Noura, truly kind people and great leadership.","None. This company makes you feel part of the team.",5,5,"",""
"2023-07-29 00:00:00.000","45919026","45919026","https://www.glassdoor.com/Reviews/Employee-Review-Beztak-RVW45919026.htm","""2021-04-22T00:00:00.000Z""",2,"",2021,1,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,3,3,1,"Lacking in proper training.","Beztak","","","","","","","","I loved being a property manager. Pay was under what should have been for the size apartments and responsibilities I had. Benefits were okay.","Training was left to another property manager who was on a power trip and took another property to manage. The first week or so was good but then there wasn't much time to properly train me on the many, many reports required. I asked the regional when she came to please help me but most of her time was spent on the phone or her laptop. The properties were being renovated and they expected you to add being over all that plus your other job duties. 8 hrs in a day was never enough! Why they didn't have a project manager over all this I will never know. Leases were expired and everytime I ask for help I was told there were more important things to do. HAP payments weren't posted because I was never shown how. Ledgers were messed up horribly. I kept telling them I need help! Was told not to tell the owners all the problems going on at the property. Basically to lie to them. When people skipped out instead of moving them out I was told to leave it as if they were just behind on the rent, that way vacancies would not be up. I could go on and on. The regional came in out of the blue and fired me for being overwhelmed. No warning, no write up, no verbal. Just your fired. Would I advise this company...NO! Look at their management turnover. They put more emphasis on their regionals than the backbone of the company. The property managers. I had 10 years experience and have worked at much larger properties. Not to mention the morals of their so called Christian regional that all she wanted to talk about when she took us out to lunch was having to drink before she had sex with her husband. Is this the best you can do Beztak?",2,1,"",""
"2023-07-24 00:00:00.000","39577183","39577183","https://www.glassdoor.com/Reviews/Employee-Review-Frontier-RVW39577183.htm","""2020-12-17T00:00:00.000Z""",1,"",2020,2,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,3,"Loss","Frontier","","","","","","","","Benefits is about all I can think of","Management ..,no clear path for advancement",3,1,"",""
"2024-04-01 00:00:00.000","715","59280719","https://www.glassdoor.co.uk/Reviews/Employee-Review-Walmart-RVW59280719.htm","""2022-02-07T23:13:13.873Z""","","",2021,2,"null","PART_TIME","Former employee, more than 1 year","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Pharmacy Technician","Walmart","","https://www.glassdoor.co.uk/Reviews/Walmart-Reviews-E715_P3892.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","N/A","Certified Pharmacy Technician","Nothing.","https://www.glassdoor.co.uk/Overview/Working-at-Walmart-EI_IE715.11,18.htm","https://www.glassdoor.co.uk/Reviews/Walmart-Reviews-E715.htm?filter.iso3Language=ita&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","Great people to work with","Pharmacist wasn’t a team player in my opinion",1,1,1,"715"
"2023-07-27 00:00:00.000","47132941","47132941","https://www.glassdoor.com/Reviews/Employee-Review-Meeting-Tomorrow-RVW47132941.htm","""2021-05-18T00:00:00.000Z""",1,"",2019,4,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",3,2,3,4,"You can do better.","Meeting Tomorrow","","","","","","","","Dogs in the office + free food on Fridays","What you’ll notice in most of these reviews is that they love the people they work with. And that’s true, people (who are not leadership) are incredibly kind, hard working people. You will find someone who has their own personality and you never have to worry about being yourself. And that definitely makes it a nice place to work. But people and the actual company/work, are two different things. 

People aside, there isn’t much about MT that makes it competitive to the job market. The overall consensus is ‘It’s not bad” from people who came from much worse jobs. Seems to be MT’s bread and butter-- getting people who are extremely unhappy with their current job and use their values as a smoke and mirror to lure new employees in. And that could absolutely be what you need. However, if you know your worth, you’ll quickly learn that you’re underpaid, overworked, and have no growth. 

This is particularly prevalent in less regarded departments where growth is not only non-existent, but it’s common to hold a carrot in front of you with the promise of growth without any actual plan on how that path to growth would be achieved. Do the extra work first, and MAYBE we’ll start eventually talking about where you can go from your job position...even though your responsibilities have already changed and you’ve exceeded these expectations. 

People are underpaid. It’s a well known thing (again, outside of sales) once people realize the work that they do for the amount they receive. You’ll also learn quickly which positions MT values and which ones they deem replaceable.  It's very easy to just take a look at the market of the same event management/project management jobs within either the industry or outside with similar job descriptions and see very quickly that these jobs have a 10-15k+ higher pay. 

Leaderships, is well, very inexperienced, and that can be concerning. They are generally unapproachable, have a cold demeanor, and avoid conversations from most people. Leadership is either unaware of the issues that employees are experiencing, such as capacity, or blissfully ignorant and unwilling to actually make change. Having such leaders with a limited scope of experience doesn't help anyone. 

Final Thought: Only rewarding Sales, having incompetent leadership, and having a company boast about their values without actually delivering is not uncommon, nor is it unique to MT. That is common practice and that’s never going to change. They do not live up to their values, nor do they grasp that they are not competitive in a job market. In a recession market, maybe. In a thriving economy, they are subpar. Only advice is to treat this job as a transition, or acknowledge that there is little growth for you, which you may like. Set limits with yourself and your manager to not be overworked nor have them take advantage of your skill set for the same pay. Be smart and be strategic, because they aren’t.",2,1,"",""
"2024-04-02 00:00:00.000","11013","78431068","https://www.glassdoor.co.uk/Reviews/Employee-Review-Scotiabank-RVW78431068.htm","""2023-07-20T08:51:30.353Z""","","",2022,2,"null","INTERN","Former Intern, more than 1 year","","","NEUTRAL","NO_OPINION","POSITIVE",5,5,4,2,"Salary at Scotiabank","Scotiabank","","https://www.glassdoor.co.uk/Reviews/Scotiabank-Reviews-E11013_P12.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=spa&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","Lima, Lima Region","Practicante Pre Professional","Adopten nuevas modalidades para mantener a sus colaboradores felices","https://www.glassdoor.co.uk/Overview/Working-at-Scotiabank-EI_IE11013.11,21.htm","https://www.glassdoor.co.uk/Reviews/Scotiabank-Reviews-E11013.htm?filter.iso3Language=spa&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","- Buen clima laboral, equipos que se dedicaban a sus metas","- Tendencia a full presencial",2,5,5,"11013"
"2024-04-02 00:00:00.000","3012","41965087","https://www.glassdoor.co.uk/Reviews/Employee-Review-UPS-RVW41965087.htm","""2021-02-04T11:38:14.927Z""","","",2021,1,"null","PART_TIME","Former employee, less than 1 year","","","POSITIVE","NO_OPINION","POSITIVE",4,4,4,2,"Good First Job","UPS","","https://www.glassdoor.co.uk/Reviews/UPS-Reviews-E3012_P1645.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","Riverside, CA","Seasonal Driver Helper","Think about what drivers have to put up with.","https://www.glassdoor.co.uk/Overview/Working-at-UPS-EI_IE3012.11,14.htm","https://www.glassdoor.co.uk/Reviews/UPS-Reviews-E3012.htm?filter.iso3Language=spa&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","Pay Rate, Overtime, Weekly Incentives","Unsympathetic Management, On-Call, Haughty Customers",3,3,4,"3012"
"2024-04-02 00:00:00.000","11013","65867577","https://www.glassdoor.co.uk/Reviews/Employee-Review-Scotiabank-RVW65867577.htm","""2022-06-22T11:19:45.137Z""","","",2019,1,"null","CONTRACT","Former Contractor, less than 1 year","","","NEUTRAL","DISAPPROVE","POSITIVE",4,3,3,4,"Work/Life balance","Scotiabank","","https://www.glassdoor.co.uk/Reviews/Scotiabank-Reviews-E11013_P293.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","N/A","Accounting Clerk","1. Keep new hires and offer them higher salaries.","https://www.glassdoor.co.uk/Overview/Working-at-Scotiabank-EI_IE11013.11,21.htm","https://www.glassdoor.co.uk/Reviews/Scotiabank-Reviews-E11013.htm?filter.iso3Language=spa&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","1. Good work/life balance. 
2. Great work environment. 
3. Supportive team.","1. Salaries too low. 
2. Hard to get a promotion or advance in your career.",3,3,3,"11013"
"2023-07-24 00:00:00.000","39404803","39404803","https://www.glassdoor.com/Reviews/Employee-Review-Planned-RVW39404803.htm","""2020-12-12T00:00:00.000Z""",2,"",2020,2,"null","","Former Employee","","","POSITIVE","APPROVE","POSITIVE",5,5,5,5,"Dynamic tech start-up","Planned","","","","","","","","Great team and management that create an open and motivating working environment where everyone is equal and where everyone's ideas and opinions are heard and encouraged. It's a great place to work for anyone wanting to make an impact and also be part of the tech world.","Must feel comfortable making decisions and having a certain level of autonomy/responsibility.",5,5,"",""
"2023-07-26 00:00:00.000","47312924","47312924","https://www.glassdoor.com/Reviews/Employee-Review-Oodle-Car-Finance-RVW47312924.htm","""2021-05-22T00:00:00.000Z""",7,"",2020,1,"null","","Former Employee","","","NEUTRAL","NO_OPINION","NEGATIVE",2,1,1,1,"Stay away from the London office","Oodle Car Finance","","","","","","","","Decent benefits. Nice offices, real potential","The London loan processing team is anything but agile, no self organisation within team, no autonomy, very much top down micro management. The team lead and other team managers are playing manipulative games behind your back, you cannot trust them, unless of course you do as they say, then you’re probably fine. You’ll be expected to work lots of overtime and deliver to totally unrealistic timeframes, etc. Management in this team are out for themselves, be very very careful if you end up here.",3,1,"",""
"2024-04-02 00:00:00.000","13524","13809162","https://www.glassdoor.co.uk/Reviews/Employee-Review-Chevron-RVW13809162.htm","""2017-02-16T09:39:04.457Z""",2,"",2013,20,"null","REGULAR","Former employee, more than 10 years","","","POSITIVE","DISAPPROVE","POSITIVE",4,"",3,4,"The Chevron Way","Chevron","","https://www.glassdoor.co.uk/Reviews/Chevron-Reviews-E13524_P393.htm?sort.sortType=RD&sort.ascending=false&filter.iso3Language=eng&filter.includePastEmployees=true&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE","San Ramon, CA","Director","Focus on nurturing those from different backgrounds, rather than a comfort with the employees from legacy Chevron,","https://www.glassdoor.co.uk/Overview/Working-at-Chevron-EI_IE13524.11,18.htm","https://www.glassdoor.co.uk/Reviews/Chevron-Reviews-E13524.htm?filter.iso3Language=spa&filter.employmentStatus=INTERN&filter.employmentStatus=FREELANCE&filter.employmentStatus=REGULAR&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=TEMPORARY","A company that prizes its ethical foundation;strong focus on safety; strong focus on gender diversity;very talented workforce.","A very risk averse company; most leaders have avoided risky assignments; a strong connective thread for those who worked together in their early years, especially on California assignments",5,4,3,"13524"
